Cuaderno Activa,CUAD ACT,"TECNOLOGICO ANTIOQUIA-INST UNIV, FAC INGENIERIA",2027-8101,2027-8101,"ENGINEERING, MULTIDISCIPLINARY",ESCI,3,0.1,Q4,0.0,0%,
Data-Centric Engineering,DATA-CENTRIC ENG,CAMBRIDGE UNIV PRESS,,2632-6736,"ENGINEERING, MULTIDISCIPLINARY",ESCI,216,2.4,Q2,0.64,100%,
Defence Technology,DEF TECHNOL,KEAI PUBLISHING LTD,2096-3459,2214-9147,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"4,446",5,Q1,1.67,95.85%,
Design Studies,DESIGN STUD,ELSEVIER SCI LTD,0142-694X,1872-6909,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"3,214",3.2,Q1,1.01,48.96%,
Dyna,DYNA-BILBAO,FEDERACION ASOCIACIONES INGENIEROS INDUSTRIALES ESPANA,0012-7361,1989-1490,"ENGINEERING, MULTIDISCIPLINARY",SCIE,333,0.8,Q3,0.2,3.26%,
ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS,ENG ANAL BOUND ELEM,ELSEVIER SCI LTD,0955-7997,1873-197X,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"8,105",4.2,Q1,1.41,4.45%,
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,PERGAMON-ELSEVIER SCIENCE LTD,0952-1976,1873-6769,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"21,867",7.5,Q1,1.81,11.5%,
ENGINEERING COMPUTATIONS,ENG COMPUTATION,EMERALD GROUP PUBLISHING LTD,0264-4401,1758-7077,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"2,729",1.5,Q2,1.53,0.86%,
ENGINEERING OPTIMIZATION,ENG OPTIMIZ,TAYLOR & FRANCIS LTD,0305-215X,1029-0273,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"3,730",2.2,Q2,0.59,5.94%,
ENTRE CIENCIA E INGENIERIA,ENTRE CIENC ING,UNIV CATOLICA PEREIRA,1909-8367,2539-4169,"ENGINEERING, MULTIDISCIPLINARY",ESCI,54,0.3,Q4,0.05,100%,
Eksploatacja i Niezawodnosc-Maintenance and Reliability,EKSPLOAT NIEZAWODN,POLISH MAINTENANCE SOC,1507-2711,1507-2711,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,116",2.2,Q2,0.91,99.17%,
Enfoque UTE,ENFOQUE UTE,UNIV TECNOLOGICA EQUINOCCIAL,1390-9363,1390-6542,"ENGINEERING, MULTIDISCIPLINARY",ESCI,125,0.6,Q3,0.14,98.61%,
Engineer-Journal of the Institution of Engineers Sri Lanka,ENG-J INST ENG SRI L,INST ENGINEERS SRI LANKA,1800-1122,1800-1122,"ENGINEERING, MULTIDISCIPLINARY",ESCI,202,0.4,Q4,0.1,99.28%,
Engineering,ENGINEERING-PRC,ELSEVIER,2095-8099,2096-0026,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"10,178",10.1,Q1,2.83,93.6%,
Engineering Applications of Computational Fluid Mechanics,ENG APPL COMP FLUID,TAYLOR & FRANCIS LTD,1994-2060,1997-003X,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"3,576",5.9,Q1,1.71,97.9%,
Engineering Journal-Thailand,ENG J-THAIL,"CHULALONGKORN UNIV, FAC ENGINEERING",0125-8281,0125-8281,"ENGINEERING, MULTIDISCIPLINARY",ESCI,907,0.9,Q3,0.28,98.14%,
Engineering Letters,ENG LET,NEWSWOOD LTD,1816-093X,1816-0948,"ENGINEERING, MULTIDISCIPLINARY",ESCI,453,0.4,Q4,0.13,0%,
Engineering Reports,ENG REP,WILEY,,2577-8196,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,101",1.8,Q2,0.38,89.96%,
Engineering Research Express,ENG RES EXPRESS,IOP Publishing Ltd,2631-8695,2631-8695,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,068",1.5,Q2,0.41,39.25%,
Engineering Review,ENG REV,"UNIV RIJEKA, FAC ENGINEERING",1330-9587,1849-0433,"ENGINEERING, MULTIDISCIPLINARY",ESCI,126,0.7,Q3,0.15,96.51%,
Engineering Science and Technology-An International Journal-JESTECH,ENG SCI TECHNOL,ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD,2215-0986,2215-0986,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"5,606",5.1,Q1,1.79,95.58%,
Engineering Studies,ENG STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1937-8629,1940-8374,"ENGINEERING, MULTIDISCIPLINARY",SCIE,306,2,Q2,1.05,27.78%,
Engineering Technologies and Systems,ENG TECHNOL SYST,OGAREV MORDOVIA STATE UNIV,2658-4123,2658-6525,"ENGINEERING, MULTIDISCIPLINARY",ESCI,28,0.1,Q4,0.08,91.96%,
Engineering Technology & Applied Science Research,ENG TECHNOL APPL SCI,EOS ASSOC,2241-4487,1792-8036,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"2,526",,,0.55,46.48%,
FIRE TECHNOLOGY,FIRE TECHNOL,SPRINGER,0015-2684,1572-8099,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"4,071",2.3,Q2,0.66,22.38%,
IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS,IEEE T IND APPL,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,0093-9994,1939-9367,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"31,830",4.2,Q1,1.31,4.24%,
IEEE Transactions on Network Science and Engineering,IEEE T NETW SCI ENG,IEEE COMPUTER SOC,2327-4697,2327-4697,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"7,033",6.7,Q1,2.42,9.55%,
IIUM Engineering Journal,IIUM ENG J,KULLIYYAH ENGINEERING,1511-788X,2289-7860,"ENGINEERING, MULTIDISCIPLINARY",ESCI,252,0.6,Q3,0.2,98.72%,
INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES,INDIAN J ENG MATER S,NATL INST SCIENCE COMMUNICATION-NISCAIR,0971-4588,0975-1017,"ENGINEERING, MULTIDISCIPLINARY",SCIE,916,0.7,Q3,0.15,1.14%,
INGE CUC,INGE CUC,UNIV COSTA,0122-6517,2382-4700,"ENGINEERING, MULTIDISCIPLINARY",ESCI,51,0.3,Q4,0.03,8.33%,
INSTRUMENTS AND EXPERIMENTAL TECHNIQUES,INSTRUM EXP TECH+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0020-4412,1608-3180,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,028",0.4,Q4,0.15,6.07%,
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,IOS PRESS,1069-2509,1875-8835,"ENGINEERING, MULTIDISCIPLINARY",SCIE,747,5.8,Q1,1.47,20.83%,
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,INT J NUMER METH ENG,WILEY,0029-5981,1097-0207,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"21,360",2.7,Q1,0.92,26.19%,
INTERNATIONAL JOURNAL OF ENGINEERING EDUCATION,INT J ENG EDUC,TEMPUS PUBLICATIONS,0949-149X,0949-149X,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,756",0.7,Q3,0.35,0.25%,
INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE,INT J ENG SCI,PERGAMON-ELSEVIER SCIENCE LTD,0020-7225,1879-2197,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"10,401",5.7,Q1,2.18,20.14%,
INTERNATIONAL JOURNAL OF MODELLING AND SIMULATION,INT J MODEL SIMUL,TAYLOR & FRANCIS INC,0228-6203,1925-7082,"ENGINEERING, MULTIDISCIPLINARY",ESCI,914,3.1,Q1,1.2,1%,
INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION,INT J NONLIN SCI NUM,WALTER DE GRUYTER GMBH,1565-1339,2191-0294,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,692",1.4,Q2,0.52,4.05%,
INTERNATIONAL JOURNAL OF PRESSURE VESSELS AND PIPING,INT J PRES VES PIP,ELSEVIER SCI LTD,0308-0161,1879-3541,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"5,679",3,Q1,0.87,6.08%,
INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION,INT J TECHNOL DES ED,SPRINGER,0957-7572,1573-1804,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,621",2,Q2,0.85,37.19%,
INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,INT J TECHNOL MANAGE,INDERSCIENCE ENTERPRISES LTD,0267-5730,1741-5276,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,717",1.4,Q2,0.38,0.79%,
INVERSE PROBLEMS IN SCIENCE AND ENGINEERING,INVERSE PROBL SCI EN,TAYLOR & FRANCIS LTD,1741-5977,1741-5985,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,112",1.1,Q3,0.41,2.41%,
ISA TRANSACTIONS,ISA T,ELSEVIER SCIENCE INC,0019-0578,1879-2022,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"17,196",6.3,Q1,1.95,3.32%,
ISSUES IN SCIENCE AND TECHNOLOGY,ISSUES SCI TECHNOL,NATL ACAD SCIENCES,0748-5492,1938-1557,"ENGINEERING, MULTIDISCIPLINARY",SCIE,677,2.2,Q2,0.28,0%,
Ingenieria,INGENIERIA-BOGOTA,"UNIV DISTRITAL FRANCISCO JOSE DE CALDAS, CENTRO INVEST & DESARROLLO CIENT",0121-750X,2344-8393,"ENGINEERING, MULTIDISCIPLINARY",ESCI,83,0.4,Q4,0.06,88.78%,
Ingenieria Solidaria,ING SOLIDAR,"UNIV COOPERATIVE COLOMBIA, FAC ENGINEERING",1900-3102,2357-6014,"ENGINEERING, MULTIDISCIPLINARY",ESCI,74,0.4,Q4,0.07,94.81%,
Ingenieria UC,ING UC,UNIV CARABOBO,1316-6832,2610-8240,"ENGINEERING, MULTIDISCIPLINARY",ESCI,43,0.2,Q4,0.02,53.13%,
Ingenieria e Investigacion,ING INVEST,"UNIV NAC COLOMBIA, FAC INGENIERIA",0120-5609,2248-8723,"ENGINEERING, MULTIDISCIPLINARY",SCIE,385,0.6,Q3,0.25,97.53%,
Ingenieria y Competitividad,ING COMPET,"UNIV VALLE, FAC INGENIERIA",0123-3033,0123-3033,"ENGINEERING, MULTIDISCIPLINARY",ESCI,133,0.5,Q4,0.08,37.38%,
Ingenius-Revista de Ciencia y Tecnologia,INGENIUS,UNIV POLITECNICA SALESIANA ECUADOR-SALESIAN POLYTECNIC UNIV,1390-650X,1390-860X,"ENGINEERING, MULTIDISCIPLINARY",ESCI,53,0.4,Q4,0.1,98.21%,
Innovation and Emerging Technologies,INNOV EMERG TECHNOL,WORLD SCIENTIFIC PUBL CO PTE LTD,2737-5994,2810-9007,"ENGINEERING, MULTIDISCIPLINARY",ESCI,15,2.4,Q2,0.4,3.85%,
International Journal for Multiscale Computational Engineering,INT J MULTISCALE COM,BEGELL HOUSE INC,1543-1649,1940-4352,"ENGINEERING, MULTIDISCIPLINARY",SCIE,500,1.4,Q2,0.63,0%,
International Journal for Uncertainty Quantification,INT J UNCERTAIN QUAN,BEGELL HOUSE INC,2152-5080,2152-5099,"ENGINEERING, MULTIDISCIPLINARY",SCIE,548,1.5,Q2,0.57,0%,
International Journal of Advances in Engineering Sciences and Applied Mathematics,INT J ADV ENG SCI AP,SPRINGER INDIA,0975-0770,0975-5616,"ENGINEERING, MULTIDISCIPLINARY",ESCI,241,1.2,Q3,0.28,8.24%,
International Journal of Computational Methods,INT J COMP METH-SING,WORLD SCIENTIFIC PUBL CO PTE LTD,0219-8762,1793-6969,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,521",1.4,Q2,0.51,1.89%,
International Journal of Computing Science and Mathematics,INT J COMPUT SCI MAT,INDERSCIENCE ENTERPRISES LTD,1752-5055,1752-5063,"ENGINEERING, MULTIDISCIPLINARY",ESCI,248,0.5,Q4,0.21,0%,
International Journal of Critical Infrastructure Protection,INT J CRIT INFR PROT,ELSEVIER,1874-5482,2212-2087,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,047",4.1,Q1,1.23,18.92%,
International Journal of Critical Infrastructures,INT J CRIT INFRASTRU,INDERSCIENCE ENTERPRISES LTD,1475-3219,1741-8038,"ENGINEERING, MULTIDISCIPLINARY",ESCI,239,0.5,Q4,0.13,1.3%,
International Journal of Design,INT J DES,NATL TAIWAN UNIV SCI & TECHNOL,1991-3761,1994-036X,"ENGINEERING, MULTIDISCIPLINARY",SCIE,899,1.6,Q2,1.45,0%,
International Journal of Engineering,INT J ENG-IRAN,MATERIALS & ENERGY RESEARCH CENTER-MERC,1025-2495,1735-9244,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"2,280",1.5,Q2,0.42,95.7%,
International Journal of Engineering Research in Africa,INT J ENG RES AFR,TRANS TECH PUBLICATIONS LTD,1663-3571,1663-4144,"ENGINEERING, MULTIDISCIPLINARY",ESCI,606,0.8,Q3,0.26,0.49%,
International Journal of Engineering Systems Modelling and SImulation,INT J ENG SYST MODEL,INDERSCIENCE ENTERPRISES LTD,1755-9758,1755-9766,"ENGINEERING, MULTIDISCIPLINARY",ESCI,122,0.9,Q3,0.27,0%,
International Journal of Engineering and Technology Innovation,INT J ENG TECHNOL IN,TAIWAN ASSOC ENGINEERING & TECHNOLOGY INNOVATION,2223-5329,2226-809X,"ENGINEERING, MULTIDISCIPLINARY",ESCI,202,1.3,Q3,0.29,86.81%,
International Journal of Integrated Engineering,INT J INTEGR ENG,UNIV TUN HUSSEIN ONN MALAYSIA,2229-838X,2229-838X,"ENGINEERING, MULTIDISCIPLINARY",ESCI,786,0.4,Q4,0.15,30.24%,
International Journal of Mathematical Engineering and Management Sciences,INT J MATH ENG MANAG,RAM ARTI PUBL,2455-7749,2455-7749,"ENGINEERING, MULTIDISCIPLINARY",ESCI,587,1.3,Q3,0.58,100%,
International Journal of Production Management and Engineering,INT J PROD MANAG ENG,"UNIV POLITECNICA VALENCIA, EDITORIAL UPV",2340-5317,2340-4876,"ENGINEERING, MULTIDISCIPLINARY",ESCI,118,1.3,Q3,0.33,95.65%,
International Journal of Prognostics and Health Management,INT J PROGN HEALTH M,PHM SOCIETY,2153-2648,2153-2648,"ENGINEERING, MULTIDISCIPLINARY",ESCI,428,1.4,Q2,0.35,96.63%,
International Journal of Reliability Quality and Safety Engineering,INT J RELIAB QUAL SA,WORLD SCIENTIFIC PUBL CO PTE LTD,0218-5393,1793-6446,"ENGINEERING, MULTIDISCIPLINARY",ESCI,404,0.9,Q3,0.29,0.7%,
International Journal of Structural Integrity,INT J STRUCT INTEGR,EMERALD GROUP PUBLISHING LTD,1757-9864,1757-9872,"ENGINEERING, MULTIDISCIPLINARY",ESCI,829,3.5,Q1,0.85,2.94%,
International Journal of System Assurance Engineering and Management,INT J SYST ASSUR ENG,SPRINGER INDIA,0975-6809,0976-4348,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"2,566",1.6,Q2,0.55,2.12%,
International Journal of Technology,INT J TECHNOL,"UNIV INDONESIA, FAC ENGINEERING",2086-9614,2087-2100,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,411",1.2,Q3,0.4,94.47%,
Inventions,INVENTIONS-BASEL,MDPI,,2411-5134,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,306",2.1,Q2,0.87,99.46%,
JOHNS HOPKINS APL TECHNICAL DIGEST,J HOPKINS APL TECH D,JOHNS HOPKINS UNIV APPLIED PHYSICS LABORATORY LLC,0270-5214,1930-0530,"ENGINEERING, MULTIDISCIPLINARY",ESCI,452,0.1,Q4,0.03,0%,
JOURNAL OF ELASTICITY,J ELASTICITY,SPRINGER,0374-3535,1573-2681,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"3,153",1.8,Q2,0.47,33.64%,
JOURNAL OF ENGINEERING DESIGN,J ENG DESIGN,TAYLOR & FRANCIS LTD,0954-4828,1466-1837,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,188",2.5,Q1,0.8,20.69%,
JOURNAL OF ENGINEERING EDUCATION,J ENG EDUC,AMER SOC ENGINEERING EDUCATION,1069-4730,2168-9830,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"3,166",3.9,Q1,1.36,53.28%,
JOURNAL OF ENGINEERING MATHEMATICS,J ENG MATH,SPRINGER,0022-0833,1573-2703,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"2,097",1.4,Q2,0.45,25.97%,
JOURNAL OF ENGINEERING TECHNOLOGY,J ENG TECHNOL-US,AMER SOC ENGINEERING EDUCATION,0747-9964,,"ENGINEERING, MULTIDISCIPLINARY",SCIE,212,1.3,Q3,0.04,0%,
JOURNAL OF FIRE SCIENCES,J FIRE SCI,SAGE PUBLICATIONS LTD,0734-9041,1530-8049,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,077",1.9,Q2,0.45,14.75%,
JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH,J SCI IND RES INDIA,NATL INST SCIENCE COMMUNICATION-NISCAIR,0022-4456,0975-1084,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,570",0.7,Q3,0.21,47.4%,
JOURNAL OF THE AUDIO ENGINEERING SOCIETY,J AUDIO ENG SOC,AUDIO ENGINEERING SOC,1549-4950,1549-4950,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,405",1.1,Q3,0.4,4.86%,
JOURNAL OF THE CHINESE INSTITUTE OF ENGINEERS,J CHIN INST ENG,TAYLOR & FRANCIS LTD,0253-3839,2158-7299,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,020",1,Q3,0.34,0%,
JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,J FRANKLIN I,PERGAMON-ELSEVIER SCIENCE LTD,0016-0032,1879-2693,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"14,797",3.7,Q1,1.08,2.55%,
JOURNAL OF WOMEN AND MINORITIES IN SCIENCE AND ENGINEERING,J WOMEN MINOR SCI EN,BEGELL HOUSE INC,1072-8325,1940-431X,"ENGINEERING, MULTIDISCIPLINARY",ESCI,448,1.4,Q2,0.56,0%,
Journal of Advanced Simulation in Science and Engineering,J ADV SIMUL SCI ENG,JAPAN SOC SIMULATION TECHNOLOGY-JSST,2188-5303,2188-5303,"ENGINEERING, MULTIDISCIPLINARY",ESCI,54,0.4,Q4,0.13,59.26%,
Journal of Applied Nonlinear Dynamics,J APPL NONLINEAR DYN,"L & H SCIENTIFIC PUBLISHING, LLC",2164-6457,2164-6473,"ENGINEERING, MULTIDISCIPLINARY",ESCI,184,0.6,Q3,0.18,0%,
Journal of Applied Science and Engineering,J APPL SCI ENG,TAMKANG UNIV,2708-9967,2708-9975,"ENGINEERING, MULTIDISCIPLINARY",ESCI,716,1.1,Q3,0.38,0%,
Journal of Bionic Engineering,J BIONIC ENG,SPRINGER SINGAPORE PTE LTD,1672-6529,2543-2141,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"3,956",4.9,Q1,1.04,16.03%,
Journal of Civil Engineering Education,J CIV ENG EDUC,ASCE-AMER SOC CIVIL ENGINEERS,2643-9107,2643-9115,"ENGINEERING, MULTIDISCIPLINARY",SCIE,108,1.2,Q3,0.64,4.84%,
Journal of Computational Design and Engineering,J COMPUT DES ENG,OXFORD UNIV PRESS,,2288-5048,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"2,494",4.8,Q1,1.41,93.42%,
Journal of Computational Methods in Sciences and Engineering,J COMPUT METHODS SCI,IOS PRESS,1472-7978,1875-8983,"ENGINEERING, MULTIDISCIPLINARY",ESCI,433,0.5,Q4,0.15,0%,
Journal of Defense Modeling and Simulation-Applications Methodology Technology-JDMS,J DEF MODEL SIMUL-AP,SAGE PUBLICATIONS INC,1548-5129,1557-380X,"ENGINEERING, MULTIDISCIPLINARY",ESCI,388,1,Q3,0.29,5%,
Journal of Engineering,J ENG-NY,HINDAWI LTD,2314-4912,2314-4904,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,112",1.7,Q2,0.45,100%,
Journal of Engineering Design and Technology,J ENG DES TECHNOL,EMERALD GROUP PUBLISHING LTD,1726-0531,1726-0531,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,796",2.6,Q1,0.81,3.97%,
Journal of Engineering Research,J ENG RES-KUWAIT,ACADEMIC PUBLICATION COUNCIL,2307-1877,2307-1885,"ENGINEERING, MULTIDISCIPLINARY",SCIE,868,0.9,Q3,0.24,95.04%,
Journal of Engineering Science and Technology,J ENG SCI TECHNOL,TAYLORS UNIV SDN BHD,,1823-4690,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,889",0.7,Q3,0.22,0%,
Journal of Engineering and Technological Sciences,J ENG TECHNOL SCI,ITB JOURNAL PUBL,2337-5779,2338-5502,"ENGINEERING, MULTIDISCIPLINARY",ESCI,535,0.9,Q3,0.3,96.17%,
Journal of Engineering-JOE,J ENG-JOE,WILEY,,2051-3305,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,598",0.8,Q3,0.22,81.42%,
Journal of Failure Analysis and Prevention,J FAIL ANAL PREV,SPRINGERNATURE,1547-7029,1864-1245,"ENGINEERING, MULTIDISCIPLINARY",ESCI,"1,849",0.9,Q3,0.32,3.2%,
