JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,J COMPUT INF SCI ENG,ASME,1530-9827,1944-7078,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,585",2.6,Q2,0.55,0.74%,
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,ASCE-AMER SOC CIVIL ENGINEERS,0887-3801,1943-5487,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"5,009",4.7,Q1,1.15,3.57%,
JOURNAL OF HYDROINFORMATICS,J HYDROINFORM,IWA PUBLISHING,1464-7141,1465-1734,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"2,469",2.2,Q3,0.59,96.54%,
JOURNAL OF MOLECULAR GRAPHICS & MODELLING,J MOL GRAPH MODEL,ELSEVIER SCIENCE INC,1093-3263,1873-4243,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"12,044",2.7,Q2,0.87,5.64%,
JOURNAL OF MOLECULAR MODELING,J MOL MODEL,SPRINGER,1610-2940,0948-5023,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"8,478",2.1,Q3,0.46,3.88%,
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,J NETW COMPUT APPL,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,1084-8045,1095-8592,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"10,327",7.7,Q1,1.56,14.43%,
JOURNAL OF NEW MUSIC RESEARCH,J NEW MUSIC RES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0929-8215,1744-5027,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,612,1.1,Q4,1.24,40.74%,
JOURNAL OF ORGANIZATIONAL COMPUTING AND ELECTRONIC COMMERCE,J ORG COMP ELECT COM,TAYLOR & FRANCIS INC,1091-9392,1532-7744,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,602,2,Q3,0.55,0%,
JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,J STAT COMPUT SIM,TAYLOR & FRANCIS LTD,0094-9655,1563-5163,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"3,772",1.1,Q4,0.39,5.53%,
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,OXFORD UNIV PRESS,1067-5027,1527-974X,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"14,738",4.7,Q1,1.48,32.94%,
JOURNAL OF VISUALIZATION,J VISUAL-JAPAN,SPRINGER,1343-8875,1875-8975,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,537",1.7,Q3,0.27,15%,
Journal of Advances in Information Technology,J ADV INFORM TECHNOL,ENGINEERING & TECHNOLOGY PUBLISHING,1798-2340,1798-2340,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,269,0.9,Q4,0.24,94.98%,
Journal of Algorithms & Computational Technology,J ALGORITHMS COMPUT,SAGE PUBLICATIONS LTD,1748-3018,1748-3026,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,298,0.8,Q4,0.14,98.28%,
Journal of Chemical Information and Modeling,J CHEM INF MODEL,AMER CHEMICAL SOC,1549-9596,1549-960X,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"33,490",5.6,Q1,1.31,17.52%,
Journal of Cheminformatics,J CHEMINFORMATICS,BMC,1758-2946,1758-2946,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"9,430",7.1,Q1,1.54,100%,
Journal of Computational Design and Engineering,J COMPUT DES ENG,OXFORD UNIV PRESS,,2288-5048,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"2,494",4.8,Q1,1.41,93.42%,
Journal of Computational Science,J COMPUT SCI-NETH,ELSEVIER,1877-7503,1877-7511,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"4,457",3.1,Q2,0.84,23.72%,
Journal of Industrial Information Integration,J IND INF INTEGR,ELSEVIER,2467-964X,2452-414X,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"2,955",10.4,Q1,2.36,20.45%,
Journal of Information Technology Research,J INF TECHNOL RES,IGI GLOBAL,1938-7857,1938-7865,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,141,0.3,Q4,0.11,59.35%,
Journal of Information and Organizational Sciences,J INF ORGAN SCI,"UNIV ZAGREB, FAC ORGANIZATION & INFORMATICS",1846-3312,1846-9418,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,109,0.3,Q4,0.09,92.68%,
Journal of Informetrics,J INFORMETR,ELSEVIER,1751-1577,1875-5879,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"6,661",3.4,Q2,0.89,17.27%,
Journal of Simulation,J SIMUL,TAYLOR & FRANCIS LTD,1747-7778,1747-7786,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,728,1.3,Q4,0.45,19.35%,
Journal of Statistical Software,J STAT SOFTW,JOURNAL STATISTICAL SOFTWARE,1548-7660,1548-7660,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"42,696",5.4,Q1,1.79,92.52%,
Language Resources and Evaluation,LANG RESOUR EVAL,SPRINGER,1574-020X,1574-0218,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,186",1.7,Q3,0.42,50.57%,
MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,MATCH-COMMUN MATH CO,"UNIV KRAGUJEVAC, FAC SCIENCE",0340-6253,,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"2,387",2.9,Q2,0.78,0%,
MATHEMATICAL AND COMPUTER MODELLING OF DYNAMICAL SYSTEMS,MATH COMP MODEL DYN,TAYLOR & FRANCIS INC,1387-3954,1744-5051,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,520,1.8,Q3,0.62,100%,
MATHEMATICS AND COMPUTERS IN SIMULATION,MATH COMPUT SIMULAT,ELSEVIER,0378-4754,1872-7166,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"8,751",4.4,Q1,1.76,7.21%,
MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,SPRINGER HEIDELBERG,0140-0118,1741-0444,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"7,397",2.6,Q2,0.65,11.47%,
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,ELSEVIER,1361-8415,1361-8423,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"20,810",10.7,Q1,2.43,36.77%,
Machine Learning and Knowledge Extraction,MACH LEARN KNOW EXTR,MDPI,,2504-4990,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,871,4,Q2,0.72,100%,
Machine Learning-Science and Technology,MACH LEARN-SCI TECHN,IOP Publishing Ltd,,2632-2153,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"2,161",6.3,Q1,1.16,99.53%,
Molecular Informatics,MOL INFORM,WILEY-V C H VERLAG GMBH,1868-1743,1868-1751,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,960",2.8,Q2,0.89,19.71%,
NEUROINFORMATICS,NEUROINFORMATICS,HUMANA PRESS INC,1539-2791,1559-0089,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"2,099",2.7,Q2,0.69,43.18%,
Nature Computational Science,NAT COMPUT SCI,SPRINGERNATURE,,2662-8457,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,"1,941",12,Q1,2.72,24.88%,
PATTERN RECOGNITION AND IMAGE ANALYSIS,PATTERN RECOGN IMAGE,SPRINGERNATURE,1054-6618,1555-6212,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,546,0.7,Q4,0.16,0.35%,
Parallel Processing Letters,PARALLEL PROCESS LET,WORLD SCIENTIFIC PUBL CO PTE LTD,0129-6264,1793-642X,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,181,0.5,Q4,0.09,1.59%,
Patterns,PATTERNS,CELL PRESS,2666-3899,2666-3899,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,"2,422",6.7,Q1,1.16,94.35%,
QUEUEING SYSTEMS,QUEUEING SYST,SPRINGER,0257-0130,1572-9443,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,126",0.7,Q4,0.17,15.03%,
Qwerty,QWERTY,PROGEDIT,1828-7344,2240-2950,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,61,0.4,Q4,0.17,94.29%,
R Journal,R J,R FOUNDATION STATISTICAL COMPUTING,2073-4859,,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"5,890",2.3,Q3,0.52,2.83%,
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,PERGAMON-ELSEVIER SCIENCE LTD,0736-5845,1879-2537,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"10,509",9.1,Q1,2.07,15.18%,
Revista Brasileira de Computacao Aplicada,REV BRAS COMPUT APL,UNIV PASSO FUNDO,2176-6649,2176-6649,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,44,0.2,Q4,0.03,96.2%,
Romanian Journal of Information Technology and Automatic Control-Revista Romana de Informatica si Automatica,ROM J INF TECH AUT C,INST NATL CERCETARE-DEZVOLTARE INFORMATICA-ICI,1220-1758,1841-4303,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,78,0.5,Q4,0.1,99.15%,
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,TAYLOR & FRANCIS LTD,1062-936X,1029-046X,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,410",2.3,Q3,0.66,4.83%,
SCIENTOMETRICS,SCIENTOMETRICS,SPRINGER,0138-9130,1588-2861,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"20,397",3.5,Q2,0.87,30.9%,
SIMULATION MODELLING PRACTICE AND THEORY,SIMUL MODEL PRACT TH,ELSEVIER,1569-190X,1878-1462,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"4,045",3.5,Q2,1.02,11.59%,
SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,SIMUL-T SOC MOD SIM,SAGE PUBLICATIONS LTD,0037-5497,1741-3133,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,614",1.3,Q4,0.36,11.43%,
SOCIAL SCIENCE COMPUTER REVIEW,SOC SCI COMPUT REV,SAGE PUBLICATIONS INC,0894-4393,1552-8286,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"3,340",3,Q2,1.12,20.22%,
SOFT COMPUTING,SOFT COMPUT,SPRINGER,1432-7643,1433-7479,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"20,349",3.1,Q2,0.69,5.02%,
SPEECH COMMUNICATION,SPEECH COMMUN,ELSEVIER,0167-6393,1872-7182,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"3,590",2.4,Q3,0.73,29.44%,
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,STRUCT MULTIDISCIP O,SPRINGER,1615-147X,1615-1488,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"15,057",3.6,Q2,0.96,18.06%,
Service Oriented Computing and Applications,SERV ORIENTED COMPUT,SPRINGERNATURE,1863-2386,1863-2394,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,298,1.8,Q3,0.22,10.17%,
Statistical Analysis and Data Mining,STAT ANAL DATA MIN,WILEY,1932-1864,1932-1872,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,764,2.1,Q3,0.58,24.24%,
VIRTUAL REALITY,VIRTUAL REAL-LONDON,SPRINGER LONDON LTD,1359-4338,1434-9957,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"3,081",4.4,Q1,0.87,46.41%,
Visual Computing for Industry Biomedicine and Art,VIS COMPUT IND BIOME,SPRINGER SINGAPORE PTE LTD,,2524-4442,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,477,3.2,Q2,0.44,100%,
Visual Informatics,VIS INFORM,ELSEVIER,2468-502X,2468-502X,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",ESCI,527,3.8,Q2,0.86,96.84%,
