Earth Interactions,EARTH INTERACT,AMER METEOROLOGICAL SOC,,1087-3562,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,921,1.6,Q3,0.47,88.64%,
Earth Science Informatics,EARTH SCI INFORM,SPRINGER HEIDELBERG,1865-0473,1865-0481,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"2,321",2.7,Q2,0.63,5.69%,
Earth Sciences Research Journal,EARTH SCI RES J,UNIV NACIONAL DE COLOMBIA,1794-6190,2339-3459,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,392,0.7,Q4,0.16,85.59%,
Earth Surface Dynamics,EARTH SURF DYNAM,COPERNICUS GESELLSCHAFT MBH,2196-6311,2196-632X,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,983",2.8,Q2,0.85,98.55%,
Earth System Dynamics,EARTH SYST DYNAM,COPERNICUS GESELLSCHAFT MBH,2190-4979,2190-4987,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"3,443",7.9,Q1,1.9,100%,
Earth System Science Data,EARTH SYST SCI DATA,COPERNICUS GESELLSCHAFT MBH,1866-3508,1866-3516,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"14,561",11.2,Q1,2.6,99.63%,
Earth Systems and Environment,EARTH SYST ENVIRON,SPRINGER INT PUBL AG,2509-9426,2509-9434,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,"1,591",5.3,Q1,1.36,28.4%,
Earth and Environmental Science Transactions of the Royal Society of Edinburgh,EARTH ENV SCI T R SO,CAMBRIDGE UNIV PRESS,1755-6910,1755-6929,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"2,251",0.9,Q4,0.35,33.85%,
Earth and Planetary Physics,EARTH PLANET PHYS,SCIENCE PRESS,2096-3955,2096-3955,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,804,2.5,Q2,0.68,98.79%,
Earth and Space Science,EARTH SPACE SCI,AMER GEOPHYSICAL UNION,,2333-5084,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"4,133",2.9,Q2,0.71,81.14%,
Earths Future,EARTHS FUTURE,AMER GEOPHYSICAL UNION,,2328-4277,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"8,605",7.3,Q1,1.69,78.77%,
Environmental Earth Sciences,ENVIRON EARTH SCI,SPRINGER,1866-6280,1866-6299,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"25,911",2.8,Q2,0.67,10.03%,
Estonian Journal of Earth Sciences,EST J EARTH SCI,ESTONIAN ACAD PUBLISHERS,1736-4728,1736-7557,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,340,0.9,Q4,0.42,98.61%,
Frontiers in Earth Science,FRONT EARTH SC-SWITZ,FRONTIERS MEDIA SA,,2296-6463,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"13,047",2.0,Q3,0.58,99.64%,
Frontiers of Earth Science,FRONT EARTH SCI-PRC,SPRINGER,2095-0195,2095-0209,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,347",1.8,Q3,0.58,0%,
GEO-MARINE LETTERS,GEO-MAR LETT,SPRINGER,0276-0460,1432-1157,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,752",1.4,Q3,0.57,23.26%,
GEOARCHAEOLOGY-AN INTERNATIONAL JOURNAL,GEOARCHAEOLOGY,WILEY,0883-6353,1520-6548,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,299",1.4,Q3,0.87,31.34%,
GEOLOGICA CARPATHICA,GEOL CARPATH,SLOVAK ACAD SCIENCES GEOLOGICAL INST,1335-0552,1336-8052,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,045",1.0,Q4,0.3,100%,
GEOLOGICAL JOURNAL,GEOL J,WILEY,0072-1050,1099-1034,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"4,736",1.4,Q3,0.43,2.64%,
GEOLOGICAL MAGAZINE,GEOL MAG,CAMBRIDGE UNIV PRESS,0016-7568,1469-5081,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"5,495",2.0,Q3,0.65,30.81%,
GEOLOGICAL SOCIETY OF AMERICA BULLETIN,GEOL SOC AM BULL,"GEOLOGICAL SOC AMER, INC",0016-7606,1943-2674,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"19,800",3.9,Q1,1.36,6.62%,
